Key,Value
87486028,Oráculo Perpetuo de Zenithar
88534608,La Excavación de Tuj
89583206,Refugio El Ratón Almizclero de Oro
90632735,El Nido de Helloth
91681351,Papabi
92729932,Profeta Temeroso de Zenithar
93778513,Javyryria
94828082,Estrella Plañidera de Zenithar
95877618,La Casa del Duque Stadoban
96926208,La Gruta de Maelith
97975791,Taberna El Cazador Muerto
99024371,Zenaaqza
100073931,Mansión Birrn
101122512,Ascensión Silenciosa de Zenithar
102171092,Kairou
103220655,Mansión T'erhtir
104269250,Ruinas del Hogar del Viejo Fur-e
105318809,Fortaleza de Nhordam
106367400,Ruinas de la Guardia de Caact
107417960,Refugio El Zorro y el Gigante
108467549,Mesolah
109517128,Fortaleza de Kloz
110566689,Teatro Kieran
111615270,Tasibusa
112663853,Laboratorio Suct'kern
113712441,Syrissibia
114762019,El Nido de Anlobith
115811579,Cárcel de Dhigur
116861158,Taberna El Bárbaro Muerto
117910729,El Tugurio del Viejo Lhuski
118959318,Ruinas de la Torre de M'irkam
120008890,Pheonotuwan
121057472,Corte de Rhostan
122108043,Hostal El Gigante de la Reina
123156623,Corte de Tlircem
124206189,Dagradred
125256767,Ruinas del Viejo Tugurio de Caermim
126306337,La Tumba de Lithimon
127354915,Cooperativa Rattgagod
128406484,Mártir Ardiente de Zenithar
405246,Ruins of Tlolp'kern Manor
1453839,Torre T'over
2503410,Choza de la Vieja Blugta
3551994,Berbajan
4601545,El Nido de Skoedon
5651115,Taberna El Perro y la Pluma
6699705,Pothago
7748286,La Fortaleza de Cirden
8796871,Salón Kizt
9846445,La Alquería de D'ildin
10895027,Santuario de Vigryl
11944584,Castillo Revir
12993164,La Vieja Choza de Raeldke
14042717,Ruinas del Salón Thash
15091299,La Plantación de Stald
16139879,Mansión Maarkun
17188484,El Nido de Grumotghu
18238038,La Cabaña de Kurten
19286620,Hostal El Escorpión Salvaje
20335209,Refugio El Ratón y el Bárbaro
21384782,Fortaleza de Caildke
22434346,Taberna El Topo y el Foso
23482926,Pub La Marmota del Rey
24532476,Granja de la Vieja Sterch-e
25581062,Menakat
26629643,Salón Gifyl
27679216,Refugio El Lince y el Ogro
28727804,Huerto de Glirnom
29776391,Papumba-Hassi
30825931,La Bóveda de Garoghyth
31874517,El Tugurio de la Vieja Nharni
32923104,Granja de la Vieja Ghagtha
33971691,Monumento a Divad
35021238,Rhogunnu-Kom
36069827,La Vieja Choza de D'osh
37118416,Santuario de Jone
38167971,La Cabaña de Kloldem
39216553,Jalaria
40267110,El Viejo Tugurio de Shevum
41315693,Mesiijet
42364284,Mansión Glethar
43413851,Hostal La Daga Sedienta
44463418,Corte de Kast
45512014,Mansión Dallir
46560592,Pub El Goblin Carmesí
47610161,Salón Shug
48660736,La Vieja Choza de Sircta
49709315,Tsetillian
50757896,Mansión Floct
51808468,Palacio Ghergun
52857051,Refugio El Goblin Blanco
53907620,Salón Vuch
54956200,Hostal El Gato Risueño
389307,Posada El Gnomo de Oro
1439881,Tsetinkat
2490452,Teatro Kieran
3539033,Taberna El Grifo Verde
4588614,Ruinas de la Mansión Sorp
5639186,La Alquería de Fhizta
6688752,La Cabaña de Boirch
7737330,Morakaton
8785917,Ruinas del Viejo Tugurio de Fharmki
9835487,Granja de la Vieja Lhazba
10885059,Peraja
11934644,Pub El Djinn Sucio
12985207,Anteleliisa
14033785,Mansión Kreldam
15083343,Elissinia
16132939,Mansión Berhter
17182495,La Torre de Chozten
18231074,Castillo Chevrn
19279656,Lilalah
20328235,Zaguh-Hassi
21376817,Zagiladax
22425408,Posada El Tejón de la Reina
23474948,Castillo Mormun
24523552,Ruinas del Palacio T'elpir
25572130,La Alquería de Rojum
26620731,Refugio La Jarra y el Abismo
27670263,Castillo Nhurm
28718877,Hostal El Foso Aullador
29768408,El Viejo Hogar de Rhightom
30816987,Las Criptas de F'artar
31866571,Pub El Erizo Danzante
32915161,Fortaleza de Vorar
33964710,La Alquería de Klerkum
35013293,Refugio La Mazmorra Sedienta
36061878,Refugio El Sacerdote y la Pluma
37111436,El Camposanto de Glath
38160033,Las Criptas de Slarmim
39209582,Pub La Cabra de Oro
40258178,Palacio Lhos
41306758,Salón Florden
42355356,Pumbarea
43403949,Huerto de Gullem
44453477,La Red de Hezuus
45502082,Posada El Goblin Volador
46550665,Ruinas de la Fortaleza de Suthar
47600192,Palacio Slirm
48648775,Hostal El Hada y el Topo
49697401,Ruinas del Viejo Hogar de Coshka
50746930,El Tugurio de la Vieja Caijja
51795519,Castillo Grertur
52844114,Wadijuthureg
53893647,Santuario de Jode
54942260,Mansión Raarcke
55990857,Javaaqdax
57040398,Refugio El Gnomo y el Zorro
58089948,La Alquería de Sauctam
59138539,Khajeus
60187123,Myrkwasa
61236724,Hostal El Hada de la Suerte
62285304,Torre Koctrn
63334826,Reliquia Bendita de Kynareth
64383429,Taberna El Sacerdote Rojo
65432010,Lerawan
66481563,Refugio La Marmota Risueña
67531129,Laboratorio Bourdem
68579726,Refugio El Goblin y el Lince
69628305,Rhanotujer
70676905,Mansión B'ellan
71725500,Akhallaton
72775003,Tasohakat
73823583,La Fortaleza de Baller
74872186,Aquelarre de la Marea
75921739,Ruinas de la Granja de la Vieja Fharht-si
76970322,Taberna La Guardia Negra
78018908,Syroccoreg
79067489,Mansión Thofyl
80117069,Granja Vornem
81165675,Refugio El Bárbaro Aullador
82215202,Salón Blernin
83263781,La Plantación de Shrizan
84313335,La Alquería de Tlirkt
85361916,El Tugurio de la Vieja Rairn-e
86410520,Honi-Kom
87459103,Hadus
88507685,Torre Dhurkan
89556282,Anteljinis
90605794,Umbuhria
91654391,Zenilaara
92702970,Hostal El Dragón Sediento
93751573,Mansión Sterp
94802090,Mansión Bortta
95850685,El Nido de Moribith
96900291,Pub El Enano y el Yelmo
97948879,Castillo Gluth
98998394,Refugio El Murciélago y la Jarra
100046987,Ruinas del Castillo D'irch'kern
101095584,Ruinas de la Mansión Graj
102145120,Taberna El Cazador Aullador
103193704,Palacio Cig
104242282,La Fortaleza de T'ofylar
105290883,La Guarida de Griplath
106340436,El Cementerio de Shurd
107389031,Berbastadax
108437617,Mansión Rhegon
109486211,Alma Perpetua de Kynareth
110535744,La Asamblea de C'ircba
111584354,Drugod
112633882,El Viejo Tugurio de Gluctin
113683453,La Alquería de Rluthan
114732048,La Ciudadela de Boavim
115781626,Las Tumbas de Chijun
116830207,Refugio La Jarra Muerta
117878794,Issaqous
118927373,Renacimiento Plañidero de Kynareth
119976914,Taberna El Hada Gritona
121025520,Vojphang
122075106,Gysunia
123123689,Santuario de Vigryl
124173250,Mansión T'irchum
125222831,Pheonazar
126272371,Mansión Fharchte
127320965,Huerto de Cachir
128369551,Posada El Ave de la Reina
129419134,Ruinas de la Fortaleza de F'egke
130467717,Mansión Slurchem
131517245,Choza de la Vieja V'ozca
132565842,Mansión Solpar
133614420,Palacio Boorc
134663002,Castillo F'ergin
135711582,Mansión Mhujta
136760163,Redentor Silencioso de Kynareth
137808746,Corte de Caizar
138858312,Javotubia
139907877,Corte de Gresh
140957431,Locconis
142006025,Lelidai
143054615,Taberna El Pícaro Danzante
144103194,El Hogar de la Vieja Lartsa
145152759,Granja de la Vieja Nurti
146202316,La Alquería de Muthum
147250896,Ascensión Infinita de Kynareth
148299475,Torre Churmon
149350044,Ruinas de la Fortaleza de Lhuld
150398633,Taberna El Enano y el Cervatillo
363466,Oráculo Infinito de Mara
1412060,El Nido de Vojthrac
2460641,La Casa de Corrección Mard
3510177,Umbopala
4558823,Altar Perpetuo de Mara
5607405,Hostal El León y el Escorpión
6655986,El Agujero de Baalulah
7705498,Las Bóvedas de Grughtam
8754077,Javii-Kom
9803655,La Penitenciaría de Thustom
10852255,Choza de la Vieja Tlorgta
11900849,Granja Ruch'kern
12949440,Salón Klurhtt
13998034,Choza de la Vieja D'urtga
15047526,La Ciudadela de Glargen
16096132,Ruinas del Castillo Lov'kern
17144722,El Aviario de Druradon
18193301,La Guarida de Lord Lithulyth
19242835,Appilaja
20291416,Hostal El Murciélago y la Cabra
21340023,Granja D'acham
22388615,El Cementerio de Kircem
23437195,Appehla
24486697,Palacio Kructte
25535299,Salón Fage
26583926,El Cementerio de Dhirmem
27632519,El Cementerio de T'avt
28681107,El Cementerio de B'ajon
29730574,El Foso de Faollan
30779156,Posada El Ratón y el Gato
31827793,Tulaia
32876384,Amanecer Bendito de Mara
33924965,Choza de la Vieja Lhogka
34973543,Tulairiisa
36023046,Mogenazar
37071626,Torre Difylin
38120204,El Tugurio de la Vieja Vlerptha
39168809,Hostal La Mazmorra Verde
40217430,El Túmulo de Darkuloth
41266913,Las Bóvedas de Maark
42315521,La Cárcel de Boishum
43365102,Zageweyn
44413681,Palacio Boull
45462296,La Alquería de Stavt
46510880,Posada El Yelmo Muerto
47559466,Salón Tasem
48608057,La Vieja Choza de Nhufyl
49657553,Osunnunu
50706142,Osedata
51754730,El Nido de Morlolath
52804299,La Bóveda de Lord Corroboth
53852894,Refugio El Enano y la Jarra
54901479,Tasiio
55950057,La Plantación de Cyirkke
56999564,Moccolah
58048143,Mártir Silencioso de Mara
59096747,Corte de Klergta
60145329,Meli-Hassi
61193915,El Cementerio de Vlostin
62242547,Tsetoccosa
63292090,El Cementerio de Vlist
64340684,Las Bóvedas de Cyullta
65390164,Castillo Fheth
66438763,Hostal El Gnomo Salvaje
67487373,La Fortaleza de Mhafylam
68535956,Zenoninu
69584553,Rhogaddata
70634040,Granja del Viejo T'orm-i
71682623,Ruinas de la Cabaña de Dachar
72731275,Leza
73780790,Refugio El Perro de Oro
74829438,El Hogar de la Vieja Sherchja
75878925,Taberna El Gato Salvaje
76927528,El Cementerio de Lhojan
77976126,Presagio Sangriento de Mara
79024710,Posada El Castor y el Puercoespín
80073296,Syriri-Hassi
81121898,Syrasa
82171415,Refugio El Enano y el Ciervo
83219993,Las Tumbas de Ker
84268577,El Viejo Hogar de F'afyl
85317185,La Alquería de Boucton
86365772,Presagio Santo de Mara
87415289,Metor
88463887,Wadijaaqplex
89512485,Vojdon
90561074,El Nido de Helus
91610560,Granja de la Vieja Korkca
92659180,Morogoth
93708754,Rhogotu-Hassi
94757352,La Red de Helius
95805959,Salón D'ellin
96855514,Loaga
97904104,Mansión Cave
98953635,Las Tumbas de Tlarcir
100002213,El Cementerio de Sloghter
101050806,Cerohadata
102099402,Santuario de Asmibloth
103148969,Rhaneliria
104198469,Tasjiplex
105247049,Refugio El Cerdo y la Daga
106295664,Pythahajet
107345228,Estrella Eterna de Mara
108393821,Castillo Vlog
109442412,Narogujer
110491979,La Alquería de Staldon
111540558,El Hogar de la Vieja Cectti
112589145,Mogeja
113638662,Oráculo Juviloso de Mara
114687247,Javoan
115735840,La Torre de Chogom
116784444,Javettubia
117833960,La Fortaleza de Dhirmar
118882598,La Guarida de Garoghor
119933133,Las Bóvedas de Glavan
120981727,El Nido de Gripurath
122032279,Rhanano
123080859,Ruinas de la Cabaña de Caelpun
124129437,Hondonada de Homunasessa
125178025,Posada La Guardia Sucia
126227571,Ruinas de la Fortaleza de Saldrn
127277166,Missibi
128326740,Hostal El Tejón y la Rata
129376304,Pheoneradisu
130424888,Isfoharia
131473466,Druthoth
132522046,Posada El Topo y el Cervatillo
133571596,La Alquería de Rlirht
134620179,Ayasofya
135670750,Mansión Saulp
136719331,Cudjireg
137767915,Linno
138817496,La Casa de Nebuchehius
139869058,Fortaleza de Shruldir
140918640,Pub El Topo y el Ciervo
141968209,Pub El Hada Blanca
143017788,Tulaastania
144066370,Tulaenajet
145116934,Corte de Thirht
146165513,Mogirijer
147215099,Hostal El Dragón Carmesí
148264661,Las Tumbas de Furpon
149313239,Pub El Enano y la Cabra
276583,Altar Interior de Dibella
1326162,Mansión Raald'kern
2376748,El Tugurio de la Vieja Rhardja
3434319,Kalio
4484886,La Alquería de Krurta
5537449,Taberna El Gato Rojo
6587018,La Red de Grollath
7635596,Ruinas de la Alquería de Ghuldten
8684185,Oráculo Silencioso de Dibella
9733742,Antelibuton
10783312,Wadijerareg
11832914,Refugio El Topo y el Foso
12882474,Bubohabia
13931053,Hostal El Sacerdote de la Suerte
14980613,La Ciudadela de Glaldem
16029226,La Vieja Choza de Krazam
17078755,La Alquería de Dur'kern
18127349,Pub El Sacerdote Aullador
19175930,Granja Fart
20226484,Pajda
21275068,Gyselah
22323646,Ruinas del Castillo B'irn
23373226,La Fortaleza de Rhorpom
24422782,La Alquería de V'ev
25472376,Ramemitor
26520958,Refugio El Socavón Risueño
27570515,Atruza
28619100,Choza de la Vieja Stajba
29668652,Taberna El Bárbaro y la Rata
30717231,Kalureg
31765810,Baghada
32814392,Pub El Dragón Desafortunado
33862990,Pub El Castillo Sucio
34912529,Taberna La Espada Sedienta
35961124,La Vieja Choza de Nhoght
37009745,El Laboratorio de Naghtur
38059272,Refugio El Goblin del Diablo
39107855,Salón Blirdta
40156445,Posada La Jarra Voladora
41205985,Refugio El Cervatillo Inquieto
42254566,Pissibi
43304134,Millitor
44352724,La Guarida de Verezezzar
45401338,Mohania
46450860,Paponirea
47499458,El Foso de Kheghtke
48548053,Mansión Karpe
49596656,El Viejo Tugurio de Darch
50646167,El Cementerio de Bajem
51694755,Palacio C'arch'kern
52743350,Redentor Plañidero de Dibella
53792920,Ruinas del Salón M'irte
54841500,La Cabaña de Chufylam
55891053,La Red de Azdoth
56939654,Tigonus
57988233,Mansión Dirnke
59036811,El Viejo Hogar de V'izta
60085412,El Círculo de Stalltha
61134930,Taberna El Erizo y el Lince
62183527,Ruinas de la Torre de Varchim
63232144,Posada El Djinn de la Reina
64281650,Mesanis
65330283,Mansión Maig
66378861,Mesyrydai
67428380,Ruinas de la Mansión Shrezam
68476969,Refugio El Socavón Desafortunado
69525559,Taberna El Goblin del Rey
70574171,Refugio El Pícaro y el Bárbaro
71622749,Posada El Bárbaro y el Enano
72672306,Tasirinia
73720893,La Cárcel de Stughtte
74770408,La Alquería de Rhold
75818993,Huerto de Khov
76867595,Amanecer Cantante de Dibella
77916179,Mansión Bouthan
78964771,La Tumba de Balthezyth
80013353,Palacio Curte
81062861,Taberna La Mazmorra Verde
82111442,Las Tumbas de Caargar
83160030,Reliquia Perpetua de Dibella
84208629,El Foso de Fhurkar
85257224,Makumbazar
86305815,Makaka-Ij
87355336,El Viejo Hogar de Dhollam
88403915,Handa-Hassi
89452498,Redentor Plañidero de Dibella
90501078,Taberna El Grifo y el Topo
91549659,Posada El Djinn Verde
92598244,Salón M'irmer
93646836,Refugio El Tejón de la Suerte
94696360,Corte de Fach
95744982,El Nido de Hezotlath
96793560,La Alquería de Stejir
97843083,Mansión Lherchen
98891661,Salón Fleshten
99940273,La Plantación de B'afyl
100988874,El Cementerio de Krordom
102038369,Agunnudai
103086949,El Tugurio del Viejo Saash-e
104135533,El Tugurio de la Vieja Lhefylki
105184112,Redentor Infinito de Dibella
106232699,Salón B'ug'kern
107281294,Ruinas del Viejo Hogar de Rasur
108329876,Agerabi
109378490,Castillo del Vizconde Darkomam
110427984,Castillo Lhefyl'kern
111476611,Taberna La Cabra Sucia
112525195,Posada El Escorpión Desafortunado
113573788,Ruinas de la Corte de Bourcem
114622367,Huerto de Ghoghtta
115671872,Kalallaa
116720458,La Alquería de Saithur
117769037,Kalotuisa
118817616,La Fortaleza de Sofylar
119866214,Posada El Tejón de la Reina
120914826,Mansión Torkte
121964314,Refugio El Djinn y el Castor
123012911,Posada El Cervatillo y el Sapo
124061507,Berbelijet
125110127,Hostal El Foso Volador
126159623,Hostal El Gigante Danzante
127208260,Morjireg
128257777,Issaqiladax
129306379,El Nido de Gromrugoth
130355000,El Convento de Baluliva
131403583,Rhanoccosia
132452162,Luz Gentil de Dibella
133501697,Castillo del Duque Morobeon
134550284,La Cueva de Maelith
135599797,Makajria
136648399,Presagio Silencioso de Dibella
137697023,La Red de Vojetor
138745604,Las Criptas de Troncos
139795103,Refugio La Espada y el Enano
140843682,Antelirea
141892270,La Alquería de Thornon
142940851,Hostal El Goblin de la Reina
143989439,Pub El Gigante Negro
145038034,Mansión Fircem
146086639,Posada El Pícaro de Plata
147135218,Guardia de Khiz
148183799,Salón B'irnt
149233294,Zenirijet
150281875,La Caverna de Maelebranxulla
151330463,Monasterio de Jubonulla
152379060,Zenaton
153427647,La Red de Gromgon
154477164,Salón Shrelde
155525759,Atrumbada
156574378,Alma Bendita de Dibella
157622986,Cooperativa Rattothor
158672474,Ruinas del Castillo Balpta
159721083,Salón Lorp
160769667,La Alquería de Stuthon
161818247,Refugio El Bárbaro Sucio
162866854,La Guarida de Vermbith
163916363,Torre Shast'kern
164964951,Mesuthusa
166013529,Kalenaret
167062148,Rattloth
168110742,El Nido de Hezdoth
169160226,La Red de Vojgoth
170208808,La Alquería de Sirdam
171257392,Osubi
172305979,Castillo Furar
173354567,Syra-Kom
174403204,La Comunidad de Thoshki
175452686,Mansión Lhezta
176501274,Damunnutor
177549862,Daminia
